project_id,mp_name,constituency,state,district,work_type,latitude,longitude,recommended_date,sanction_date,completion_date,status,allocated_amount,sanctioned_amount,expenditure_reported,unspent_balance,vendor_name,vendor_reg_no,vendor_pan,vendor_registration_date,contract_amount,has_photo,photo_urls,uc_text
MPLAD-MA-2022-1417,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Drainage Canal Paving,22.659891,75.789998,2022-07-24,2022-09-09,2022-12-11,Completed,2426519.8,2246218.63,2283024.7,0.0,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2020-01-17,2201723.46,True,https://mplad-portal.gov.in/photos/geo_proof_417.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Indore successfully completed. Total expenditure Rs 2,283,024.70 verified against Sanction Order 2022/MPLAD/417. Site inspection conducted by Junior Engineer PWD on 11-Dec-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2023-1418,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Drainage Canal Paving,13.020855,77.5564,2022-04-29,2022-07-15,,Ongoing,6534101.0,6104711.24,2037512.0,4067199.24,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2019-10-11,5843756.28,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 2,037,512.00 verified against Sanction Order 2022/MPLAD/418. Site inspection conducted by Junior Engineer PWD on 29-Oct-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2024-1419,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Drainage Canal Paving,21.294659,81.587672,2023-06-21,2023-07-27,2023-11-17,Completed,6392831.25,5788277.68,5524166.76,264110.92,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2017-06-12,5736047.45,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 5,524,166.76 verified against Sanction Order 2023/MPLAD/419. Site inspection conducted by Junior Engineer PWD on 17-Nov-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1420,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Gorakhpur,Drainage Canal Paving,26.756803,83.44492,2023-12-27,2024-02-09,,Ongoing,3230493.41,2992284.95,1532579.09,1459705.86,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2019-12-06,2907713.15,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Gorakhpur successfully completed. Total expenditure Rs 1,532,579.09 verified against Sanction Order 2023/MPLAD/420. Site inspection conducted by Junior Engineer PWD on 15-Jul-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2022-1421,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Drainage Canal Paving,25.346159,83.047782,2021-03-26,2021-04-22,2022-02-10,Completed,2976796.66,2930429.86,2928563.54,1866.32,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2017-05-19,2879450.04,True,https://mplad-portal.gov.in/photos/geo_proof_421.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 2,928,563.54 verified against Sanction Order 2021/MPLAD/421. Site inspection conducted by Junior Engineer PWD on 10-Feb-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1422,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,School Classroom & Lab Building,22.744295,75.840285,2022-05-11,2022-08-09,2023-04-23,Completed,2861846.22,2773208.64,2616214.98,156993.66,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2020-10-10,2710480.4,True,https://mplad-portal.gov.in/photos/geo_proof_422.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Indore successfully completed. Total expenditure Rs 2,616,214.98 verified against Sanction Order 2022/MPLAD/422. Site inspection conducted by Junior Engineer PWD on 23-Apr-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2024-1423,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Public Sanitation Complex & Toilets,25.439842,81.87598,2022-12-21,2023-02-02,2023-10-05,Completed,1851556.72,1670789.32,1557096.06,113693.26,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2019-09-20,1665652.1,True,https://mplad-portal.gov.in/photos/geo_proof_423.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 1,557,096.06 verified against Sanction Order 2022/MPLAD/423. Site inspection conducted by Junior Engineer PWD on 05-Oct-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-TA-2021-1424,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,School Classroom & Lab Building,11.737547,78.079822,2021-09-24,2021-11-26,,Ongoing,5035340.87,4936245.39,1845698.91,3090546.48,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2018-11-05,4716791.05,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat Salem successfully completed. Total expenditure Rs 1,845,698.91 verified against Sanction Order 2021/MPLAD/424. Site inspection conducted by Junior Engineer PWD on 12-Jul-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1425,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Community Health Center Expansion,22.745276,75.789814,2023-07-18,2023-09-06,2024-05-19,Completed,6823740.45,6666712.88,6413661.37,253051.51,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2022-01-09,6387366.29,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat Indore successfully completed. Total expenditure Rs 6,413,661.37 verified against Sanction Order 2023/MPLAD/425. Site inspection conducted by Junior Engineer PWD on 19-May-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1426,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Gorakhpur,Public Sanitation Complex & Toilets,26.839953,83.334518,2022-06-27,2022-08-03,2023-01-22,Completed,7355953.86,6767969.75,6571986.12,195983.63,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2016-10-30,6648001.79,True,https://mplad-portal.gov.in/photos/geo_proof_426.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Gorakhpur successfully completed. Total expenditure Rs 6,571,986.12 verified against Sanction Order 2022/MPLAD/426. Site inspection conducted by Junior Engineer PWD on 22-Jan-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2024-1427,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,Model Digital Library & Smart Class,26.8494,75.777953,2022-06-15,2022-07-13,2022-09-19,Completed,4499411.92,4162224.35,4070508.35,91716.0,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2021-08-16,4140687.42,True,https://mplad-portal.gov.in/photos/geo_proof_427.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 4,070,508.35 verified against Sanction Order 2022/MPLAD/427. Site inspection conducted by Junior Engineer PWD on 19-Sep-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1428,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Road Construction & Culverts,25.300077,82.918157,2022-11-07,2023-01-11,2023-08-06,Completed,5453239.56,5328355.26,5233287.41,95067.85,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2021-03-30,5169547.03,True,https://mplad-portal.gov.in/photos/geo_proof_428.jpg,"Karya 'Road Construction & Culverts' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 5,233,287.41 verified against Sanction Order 2022/MPLAD/428. Site inspection conducted by Junior Engineer PWD on 06-Aug-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1429,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Deep Borewell & Drinking Water Supply,18.501908,73.886982,2023-09-15,2023-10-15,2024-05-07,Completed,7441209.66,6945208.18,6663008.05,282200.13,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2021-11-13,6617114.7,True,https://mplad-portal.gov.in/photos/geo_proof_429.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Pune successfully completed. Total expenditure Rs 6,663,008.05 verified against Sanction Order 2023/MPLAD/429. Site inspection conducted by Junior Engineer PWD on 07-May-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-OD-2023-1430,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Community Hall & Cyclone Shelter,19.746373,85.824742,2022-08-17,2022-09-26,2023-01-09,Completed,7272590.72,7025856.51,6736764.61,289091.9,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2017-10-11,6811604.68,True,https://mplad-portal.gov.in/photos/geo_proof_430.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Puri successfully completed. Total expenditure Rs 6,736,764.61 verified against Sanction Order 2022/MPLAD/430. Site inspection conducted by Junior Engineer PWD on 09-Jan-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2024-1431,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,School Classroom & Lab Building,22.185077,88.140314,2021-03-15,2021-04-23,,Ongoing,4650618.0,4413079.57,1435120.47,2977959.1,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2016-12-06,4311700.55,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 1,435,120.47 verified against Sanction Order 2021/MPLAD/431. Site inspection conducted by Junior Engineer PWD on 28-Jun-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2021-1432,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Community Hall & Cyclone Shelter,22.269652,88.112627,2022-11-26,2022-12-18,,Ongoing,799701.73,729183.0,454165.42,275017.58,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2016-12-10,717053.64,False,,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 454,165.42 verified against Sanction Order 2022/MPLAD/432. Site inspection conducted by Junior Engineer PWD on 13-May-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2022-1433,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Community Hall & Cyclone Shelter,13.010168,77.551878,2021-05-28,2021-06-16,2022-02-19,Completed,5076820.69,4808368.38,4997541.52,0.0,National Highway Contractors,REG-MH-11209,CDEFG3456H,2019-02-14,4578961.53,True,https://mplad-portal.gov.in/photos/geo_proof_433.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 4,997,541.52 verified against Sanction Order 2021/MPLAD/433. Site inspection conducted by Junior Engineer PWD on 19-Feb-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1434,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Solar High-Mast Street Lighting,25.363793,81.815474,2021-07-19,2021-09-30,2022-05-04,Completed,4637297.43,4552805.95,4251515.17,301290.78,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2018-04-03,4438335.55,True,https://mplad-portal.gov.in/photos/geo_proof_434.jpg,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 4,251,515.17 verified against Sanction Order 2021/MPLAD/434. Site inspection conducted by Junior Engineer PWD on 04-May-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2024-1435,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Deep Borewell & Drinking Water Supply,25.409775,81.900043,2023-04-04,2023-05-30,,Stalled,4531769.07,4140826.68,865874.9,3274951.78,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2021-12-04,4097990.17,False,,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 865,874.90 verified against Sanction Order 2023/MPLAD/435. Site inspection conducted by Junior Engineer PWD on 28-Aug-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-TA-2021-1436,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,Solar High-Mast Street Lighting,11.594416,78.109823,2023-05-01,2023-06-06,2024-01-30,Completed,1655042.89,1529862.83,1523220.4,6642.43,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2018-04-17,1463571.65,True,https://mplad-portal.gov.in/photos/geo_proof_436.jpg,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Salem successfully completed. Total expenditure Rs 1,523,220.40 verified against Sanction Order 2023/MPLAD/436. Site inspection conducted by Junior Engineer PWD on 30-Jan-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2022-1437,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Solar High-Mast Street Lighting,23.40484,85.242516,2021-01-15,2021-02-21,2021-12-15,Completed,5062290.54,5005043.7,4875457.57,129586.13,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2018-10-19,4956848.08,True,https://mplad-portal.gov.in/photos/geo_proof_437.jpg,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 4,875,457.57 verified against Sanction Order 2021/MPLAD/437. Site inspection conducted by Junior Engineer PWD on 15-Dec-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2023-1438,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,Solar High-Mast Street Lighting,26.875752,75.779367,2022-05-05,2022-06-11,,Ongoing,4673903.8,4541725.22,2474422.4,2067302.82,Surya Power & Solar Ltd,REG-DL-44321,KLMNO1234R,2018-02-22,4334627.36,False,,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 2,474,422.40 verified against Sanction Order 2022/MPLAD/438. Site inspection conducted by Junior Engineer PWD on 13-Jan-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-OD-2024-1439,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Public Sanitation Complex & Toilets,19.822734,85.781904,2023-12-22,2024-01-18,2024-08-23,Completed,5827897.67,5559652.84,5273363.51,286289.33,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-01-20,5495808.92,True,https://mplad-portal.gov.in/photos/geo_proof_439.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Puri successfully completed. Total expenditure Rs 5,273,363.51 verified against Sanction Order 2023/MPLAD/439. Site inspection conducted by Junior Engineer PWD on 23-Aug-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1440,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Deep Borewell & Drinking Water Supply,25.483258,81.875939,2023-08-30,2023-11-16,2024-02-29,Completed,6958711.28,6300436.41,6094696.28,205740.13,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2017-10-04,6051439.93,True,https://mplad-portal.gov.in/photos/geo_proof_440.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 6,094,696.28 verified against Sanction Order 2023/MPLAD/440. Site inspection conducted by Junior Engineer PWD on 29-Feb-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2022-1441,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,School Classroom & Lab Building,25.364193,81.852278,2021-11-20,2021-12-08,2022-06-10,Completed,996016.49,919851.09,899454.97,20396.12,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2017-05-31,900523.26,True,https://mplad-portal.gov.in/photos/geo_proof_441.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 899,454.97 verified against Sanction Order 2021/MPLAD/441. Site inspection conducted by Junior Engineer PWD on 10-Jun-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2023-1442,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,School Classroom & Lab Building,26.868845,75.745239,2023-04-25,2023-06-04,,Sanctioned,1014708.01,972606.99,13212.71,959394.28,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2020-01-26,945172.91,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 13,212.71 verified against Sanction Order 2023/MPLAD/442. Site inspection conducted by Junior Engineer PWD on 07-Nov-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2024-1443,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Model Digital Library & Smart Class,25.26609,82.953658,2023-07-27,2023-09-04,2024-04-12,Completed,2387861.72,2229281.75,2060240.44,169041.31,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2021-07-02,2181203.48,True,https://mplad-portal.gov.in/photos/geo_proof_443.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 2,060,240.44 verified against Sanction Order 2023/MPLAD/443. Site inspection conducted by Junior Engineer PWD on 12-Apr-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2021-1444,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Drainage Canal Paving,21.238316,81.671254,2022-03-27,2022-05-18,2022-12-18,Completed,6061957.79,6033321.19,6260929.16,0.0,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2018-11-03,5906054.75,True,https://mplad-portal.gov.in/photos/geo_proof_444.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 6,260,929.16 verified against Sanction Order 2022/MPLAD/444. Site inspection conducted by Junior Engineer PWD on 18-Dec-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2022-1445,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Public Sanitation Complex & Toilets,25.434074,81.925606,2023-08-28,2023-11-10,2024-03-20,Completed,3496772.57,3452223.15,3287269.33,164953.82,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2021-03-01,3354568.17,True,https://mplad-portal.gov.in/photos/geo_proof_445.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 3,287,269.33 verified against Sanction Order 2023/MPLAD/445. Site inspection conducted by Junior Engineer PWD on 20-Mar-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1446,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Model Digital Library & Smart Class,25.304443,82.900976,2023-08-22,2023-11-09,2024-01-16,Completed,3260241.09,3198204.09,3231992.97,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2021-11-20,3053964.96,True,https://mplad-portal.gov.in/photos/geo_proof_446.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 3,231,992.97 verified against Sanction Order 2023/MPLAD/446. Site inspection conducted by Junior Engineer PWD on 16-Jan-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2024-1447,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Road Construction & Culverts,18.557486,73.928689,2021-09-29,2021-11-28,2022-04-12,Completed,7492661.61,6755331.38,6802447.31,0.0,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2020-08-26,6472216.4,True,https://mplad-portal.gov.in/photos/geo_proof_447.jpg,"Karya 'Road Construction & Culverts' at Gram Panchayat Pune successfully completed. Total expenditure Rs 6,802,447.31 verified against Sanction Order 2021/MPLAD/447. Site inspection conducted by Junior Engineer PWD on 12-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2021-1448,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Drainage Canal Paving,22.254872,88.174858,2023-01-29,2023-04-13,2023-12-09,Completed,6522678.56,5916525.12,6130386.66,0.0,National Highway Contractors,REG-MH-11209,CDEFG3456H,2017-06-25,5719181.24,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 6,130,386.66 verified against Sanction Order 2023/MPLAD/448. Site inspection conducted by Junior Engineer PWD on 09-Dec-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2022-1449,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Community Health Center Expansion,23.415475,85.31639,2022-03-01,2022-03-26,,Sanctioned,5650325.5,5116263.33,1209129.36,3907133.97,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2020-10-06,5033035.28,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 1,209,129.36 verified against Sanction Order 2022/MPLAD/449. Site inspection conducted by Junior Engineer PWD on 30-Oct-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1450,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Public Sanitation Complex & Toilets,25.430256,81.77284,2023-01-21,2023-02-27,2023-10-10,Completed,969041.4,940874.97,890644.14,50230.83,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2020-12-17,939992.98,True,https://mplad-portal.gov.in/photos/geo_proof_450.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 890,644.14 verified against Sanction Order 2023/MPLAD/450. Site inspection conducted by Junior Engineer PWD on 10-Oct-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2024-1451,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Drainage Canal Paving,13.041864,77.607419,2022-03-06,2022-04-18,2022-09-07,Completed,2371504.97,2295670.58,2194727.4,100943.18,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2015-11-27,2188160.79,True,https://mplad-portal.gov.in/photos/geo_proof_451.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 2,194,727.40 verified against Sanction Order 2022/MPLAD/451. Site inspection conducted by Junior Engineer PWD on 07-Sep-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2021-1452,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Community Hall & Cyclone Shelter,18.515626,73.861805,2023-12-28,2024-02-18,2024-08-11,Completed,6099327.07,6066003.59,6218523.93,0.0,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2018-01-13,6048071.24,False,,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Pune successfully completed. Total expenditure Rs 6,218,523.93 verified against Sanction Order 2023/MPLAD/452. Site inspection conducted by Junior Engineer PWD on 11-Aug-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2022-1453,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,School Classroom & Lab Building,25.499471,81.81244,2021-06-07,2021-07-05,2021-10-15,Completed,5379574.78,5108621.06,5281032.46,0.0,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2017-04-29,4986189.8,True,https://mplad-portal.gov.in/photos/geo_proof_453.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 5,281,032.46 verified against Sanction Order 2021/MPLAD/453. Site inspection conducted by Junior Engineer PWD on 15-Oct-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1454,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Gorakhpur,Community Hall & Cyclone Shelter,26.756425,83.360421,2021-02-13,2021-04-06,2021-07-23,Completed,6602555.91,6095696.22,6358837.26,0.0,National Highway Contractors,REG-MH-11209,CDEFG3456H,2016-06-15,5987397.65,True,https://mplad-portal.gov.in/photos/geo_proof_454.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Gorakhpur successfully completed. Total expenditure Rs 6,358,837.26 verified against Sanction Order 2021/MPLAD/454. Site inspection conducted by Junior Engineer PWD on 23-Jul-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2024-1455,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Anganwadi & Nutritious Meal Center,12.986537,77.626098,2023-07-01,2023-09-12,2024-01-27,Completed,6787973.46,6317224.11,6460023.71,0.0,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2019-06-12,6072994.52,True,https://mplad-portal.gov.in/photos/geo_proof_455.jpg,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 6,460,023.71 verified against Sanction Order 2023/MPLAD/455. Site inspection conducted by Junior Engineer PWD on 27-Jan-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2021-1456,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Road Construction & Culverts,23.320599,85.302548,2021-12-07,2022-01-11,2022-09-10,Completed,1775963.57,1629510.39,1649153.24,0.0,National Highway Contractors,REG-MH-11209,CDEFG3456H,2019-04-22,1621746.68,True,https://mplad-portal.gov.in/photos/geo_proof_456.jpg,"Karya 'Road Construction & Culverts' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 1,649,153.24 verified against Sanction Order 2021/MPLAD/456. Site inspection conducted by Junior Engineer PWD on 10-Sep-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
